chaps_id,birthdate,sireid,cowid,registration,elecid,regname,sex,breed,birthwt,calvingease,state
3829,3/27/2006,7AN207,K0089,,999000000000121,,2,AN,88,1,
3830,3/27/2006,7AN207,J9006,,982000044436723,,2,AN,86,1,
3831,3/27/2006,7AN207,H8203,,982009104078643,,3,ANAR,100,1,
3832,3/27/2006,7AN231,K0316,,982000044680275,,3,ANANHH,119,1,
3833,3/27/2006,307M,N3072,,999000000000116,,3,LOANHHAN,70,1,
3834,3/27/2006,UNKNAR,N3446,,982009104079869,,3,ARHH,104,1,
3835,3/27/2006,UNKNAR,N3284,,982009104079757,,3,ARARMX,104,1,
3836,3/22/2006,UNKNLO,P4106,,999000000004114,,3,LOANANHH,69,1,
3837,3/27/2006,UNKNLO,P4088,,999000000000107,,3,LOAN,70,1,
3838,3/28/2006,7AN207,L1253,,999000000000020,,2,ANHHAN,82,1,
3839,3/28/2006,7AN207,K0219,,999000000004000,,2,ANAR,94,1,
3840,3/28/2006,7AN207,K0344,,999000000004119,,2,ANANHH,84,1,
3841,3/28/2006,7AN207,K0319,,999000000000012,,2,ANANHH,104,1,
3842,3/28/2006,7AN207,K0196,,982009104079824,,3,ANHHAR,94,1,
3843,3/28/2006,7AN207,L1097,,999000000004001,,2,AN,114,1,
3844,3/28/2006,7AN207,M2130,,999000000004033,,2,ANHHAN,110,1,
3845,3/28/2006,307M,N3306,,999000000004180,,2,LOHHHHAR,70,1,
20289,3/28/2006,307M,P4191,,999000000000079,,2,LOLOHHAN,60,1,
3846,3/28/2006,UNKNLO,P4143,,999000000004120,,2,LOANANGV,70,1,
20290,3/28/2006,307M,P4082,,999000000004019,,3,LOLOANGV,80,1,
20291,3/28/2006,307M,P4132,,999000000004084,,2,LOLOANAR,56,1,
3847,3/29/2006,7AN127,L1388,,999000000000058,,2,ANHHAN,92,1,
3848,3/29/2006,UNKNHH,K0130,,,,2,HHAN,130,1,
3849,3/29/2006,7AN207,L1296,,982009104197989,,3,ANARAN,120,1,
3850,3/29/2006,7AN127,M2154,,982009104078134,,3,ANHHAN,110,1,
3851,3/29/2006,7AN207,F6108,,982009104079874,,3,AN,94,1,
3852,3/29/2006,7AN231,K0123,,999000000004031,,2,ANHPAN,96,1,
3853,3/29/2006,UNKNAR,N3432,,999000000000084,,2,ARHH,84,1,
3854,3/29/2006,307M,N3164,,999000000000127,,2,LOAN,70,1,
3855,3/30/2006,7AN207,L1003,,,,0,ANARAN,0,1,
3856,3/30/2006,7AN207,J9035,,982009104079913,,3,AN,92,1,
3857,3/30/2006,UNKNAR,N3441,,999000000000200,,2,ARHH,80,1,
3858,3/31/2006,UNKNLO,P4127,,999000000000005,,2,LOANHP,56,1,
3859,3/31/2006,UNKNLO,P4090,,999000000000009,,2,LOANAR,62,1,
3860,3/31/2006,M433,G7044,,,,2,HHAN,76,1,
3861,3/31/2006,UNKNAR,N3451,,982000044681001,,2,ARHH,94,1,
3862,3/31/2006,307M,N3113,,999000000004168,,2,LOANANHH,68,1,
20292,3/31/2006,307M,N3326,,999000000000195,,3,LOANARHH,82,1,
3863,4/1/2006,UNKNLO,P4022,,999000000004004,,2,LOAN,68,1,
3864,4/1/2006,UNKNLO,P4042,,999000000000124,,2,LOAN,60,1,
3865,4/1/2006,7AN207,L1210,,982009104078135,,2,ANHHAN,94,1,
3866,4/1/2006,7AN207,L1396,,982009104079794,,3,ANANHH,114,1,
3867,4/1/2006,7AN207,L1137,,982009104078646,,3,AN,90,4,
3868,4/1/2006,P065,L1408,,,,2,HHHHAN,96,1,
3869,4/1/2006,UNKNHH,K0241,,982000044680121,,2,HHHHAN,96,1,
20293,4/1/2006,307M,N3087,,999000000004167,,2,LOAN,50,1,
3870,4/1/2006,307M,N3305,,999000000000193,,2,LOARHH,72,1,
3871,4/1/2006,UNKNLO,P4116,,999000000000177,,3,LOANHH,60,1,
3872,4/2/2006,UNKNLO,P4038,,999000000000173,,2,LOANANHH,62,1,
3873,4/2/2006,UNKNLO,P4040,,999000000000234,,3,LOANARMX,58,1,
3874,4/2/2006,UNKNLO,P4024,,,,3,LOAN,78,1,
3875,4/2/2006,7AN207,K0352,,982009104078984,,3,ANANHH,84,1,
3876,4/2/2006,UNKNHH,G7298,,982009104070216,,3,HHARMX,122,1,
3877,4/2/2006,7AN231,K0100,,999000000000194,,2,ANHHAN,92,1,
3878,4/2/2006,UNKNAR,N3425,,982009104163588,,3,ARHH,94,1,
3879,4/2/2006,UNKNAR,N3052,,999000000000011,,2,ARANHHAN,100,1,
3880,4/3/2006,UNKNHH,H8137,,982009104079897,,3,HHAR,110,1,
3881,4/3/2006,UNKNAR,N3423,,982000044680377,,2,ARHH,94,1,
3882,4/3/2006,307M,N3272,,999000000000125,,2,LOARHPAN,80,1,
3883,4/3/2006,307M,N3090,,999000000000158,,2,LOANHHAR,74,1,
3884,4/3/2006,UNKNAR,N3129,,999000000000111,,2,ARAN,86,1,
3885,4/3/2006,UNKNAR,N3186,,982009104079475,,2,ARANHH,92,1,
3886,4/4/2006,UNKNLO,P4029,,999000000000080,,3,LOANHHAN,66,1,
3887,4/4/2006,P065,G7120,,982009104079704,,3,HHAN,104,1,
3888,4/4/2006,7AN231,H8032,,999000000000128,,2,AN,76,1,
3889,4/4/2006,UNKNAR,N3123,,999000000004169,,2,ARANANHH,96,1,
3890,4/4/2006,UNKNAR,N3278,,982009104079633,,2,ARAN,102,1,
3891,4/4/2006,UNKNAR,N3024,,999000000004113,,2,ARANANHH,98,1,
3892,4/4/2006,307M,N3343,,999000000004171,,3,LOARAN,72,1,
3893,4/4/2006,UNKNAR,N3430,,985152000930436,,2,ARHH,80,1,
3894,4/5/2006,7AN231,L1384,,982000000904223,,3,ANANHH,100,1,
3895,4/6/2006,UNKNLO,P4021,,999000000000175,,2,LOANHHAN,51,1,
3896,4/6/2006,UNKNLO,P4006,,999000000000004,,3,LOANHH,66,1,
3897,4/6/2006,UNKNHH,G7050,,982009104079655,,3,HHAN,102,1,
3898,4/6/2006,M234,J9088,,,,3,HHHPAN,104,1,
3899,4/6/2006,M429,K0141,,985152001177265,,2,HHHHAN,98,1,
3900,4/6/2006,UNKNAR,N3452,,999000000000174,,2,ARHH,92,1,
3901,4/7/2006,UNKNAR,N3055,,982009104173012,,2,ARANANAN,96,1,
3902,4/7/2006,UNKNAR,N3028,,999000000000123,,2,ARANHHGV,102,1,
3903,4/7/2006,P026,L1308,,982009104199470,,2,UNKNHHAR,88,1,
3904,4/8/2006,UNKNLO,P4081,,999000000004062,,3,LOANHHAN,60,1,
3905,4/8/2006,UNKNLO,P4124,,999000000000238,,3,LOANHH,72,1,
3906,4/8/2006,UNKNLO,P4034,,999000000004112,,2,LOANANHH,64,1,
3907,4/8/2006,P065,H8254,,982000044680889,,2,HHAR,88,1,
3908,4/8/2006,7AN207,L1266,,982009104079873,,3,ANHHAN,110,1,
3909,4/8/2006,UNKNAR,N3457,,,,3,ARHH,106,1,
3910,4/8/2006,UNKNAR,N3438,,982009104079885,,3,ARAN,110,1,
3911,4/9/2006,UNKNLO,P4005,,999000000000059,,2,LOANANHH,74,1,
3912,4/9/2006,UNKNLO,P4076,,999000000000081,,2,LOANHH,76,1,
3913,4/9/2006,UNKNLO,P4026,,999000000004118,,2,LOANHHAN,66,1,
3914,4/9/2006,7AN207,K0308,,982009104079667,,3,ANANHH,100,1,
3915,4/9/2006,7AN231,K0101,,982000044680403,,3,ANHPAN,104,1,
3916,4/9/2006,UNKNAR,N3054,,982009104079478,,3,ARANHHAN,98,1,
3917,4/9/2006,UNKNAR,N3466,,999000000004117,,2,ARHH,104,1,
3918,4/9/2006,UNKNAR,N3191,,982009104079746,,2,ARAN,80,1,
3919,4/9/2006,307M,N3265,,999000000000157,,3,LOANHHAN,80,1,
20294,4/10/2006,307M,P4099,,999000000000013,,3,LOLOAN,88,1,
3920,4/10/2006,P065,M2382,,982000044436862,,2,HHANGV,102,1,
3921,4/10/2006,7AN127,M2092,,982000044680389,,2,AN,94,1,
3922,4/10/2006,7AN207,K0331,,982009104079820,,3,ANANHH,102,1,
3923,4/11/2006,UNKNHH,K0152,,982000044680396,,2,HHAR,84,1,
3924,4/12/2006,P065,G7311,,982009104079893,,3,HHAR,114,1,
3925,4/12/2006,UNKNHH,L1147,,982009104079646,,3,HHANANHH,106,1,
3926,4/12/2006,P715,K0315,,982009104070288,,2,HHAN,86,1,
3927,4/12/2006,P715,M2074,,982009104199915,,3,HHAN,100,1,
3928,4/12/2006,307M,N3049,,999000000004174,,3,LOANHHAN,80,1,
3929,4/12/2006,7AN231,G7194,,982009104079477,,3,ANARMX,102,1,
3930,4/13/2006,UNKNLO,P4111,,999000000004175,,2,LOANHHAR,90,1,
3931,4/13/2006,UNKNLO,P4012,,999000000000185,,2,LOANHHAN,60,1,
3932,4/13/2006,UNKNLO,P4002,,999000000004176,,2,LOANANAN,42,1,
3933,4/13/2006,UNKNHH,L1402,,982009104078130,,3,HHHHAN,104,1,
3934,4/13/2006,UNKNHH,L1395,,982009104079584,,3,HHHHAN,116,1,
3935,4/13/2006,P065,L1083,,982009104070738,,3,HHAN,120,1,
3936,4/13/2006,UNKNHH,H8145,,985152000930449,,2,HHAR,98,1,
3937,4/13/2006,UNKNAR,N3429,,985152001177273,,2,ARHH,100,1,
3938,4/13/2006,UNKNAR,N3434,,982009104070093,,3,ARHH,96,1,
3939,4/13/2006,N506,K0171,,982000044681014,,2,HHAN,98,1,
3940,4/14/2006,UNKNLO,P4153,,999000000000078,,3,LOANHH,70,1,
3941,4/14/2006,P630,L1061,,982009104079791,,3,HHANANMX,104,1,
3942,4/14/2006,UNKNAR,N3437,,982009104079641,,3,ARHH,110,1,
3943,4/15/2006,UNKNLO,P4003,,,,2,LOAN,60,1,
3944,4/15/2006,UNKNLO,P4010,,999000000004153,,2,LOANHHAN,61,1,
3945,4/15/2006,UNKNLO,P4056,,999000000000172,,2,LOANANGV,70,1,
3946,4/15/2006,P026,M2094,,982009104079483,,3,UNKNHHHH,102,1,
3947,4/15/2006,UNKNAR,N3422,,982009104078379,,3,ARHH,122,1,
3948,4/15/2006,UNKNAR,N3427,,982009104079569,,3,ARHH,108,1,
3949,4/16/2006,UNKNLO,P4011,,999000000000192,,3,LOAN,60,1,
3950,4/16/2006,P026,M2055,,982009104170475,,3,UNKNHHAN,106,1,
3951,4/16/2006,UNKNHH,L1100,,982000044679944,,2,HHANANHH,104,1,
3952,4/16/2006,UNKNAR,N3416,,982009104190526,,3,ARHH,109,1,
3953,4/16/2006,UNKNAR,N3420,,999000000000191,,2,ARHH,103,1,
3954,4/16/2006,M433,H8081,,982000044680360,,2,HHAN,98,1,
3955,4/17/2006,UNKNLO,P4067,,999000000000183,,2,LOANAR,70,1,
3956,4/16/2006,N506,K0322,,,,3,HHANHH,92,1,
3957,4/17/2006,UNKNHH,M2080,,982009104078528,,2,HHHHAN,93,1,
3958,4/17/2006,P065,M2053,,982000044679681,,2,HHAN,86,1,
3959,4/17/2006,P065,J9042,,982000044436749,,2,HHAN,92,1,
3960,4/17/2006,P026,K0303,,982009104078971,,3,UNKNHHAN,102,1,
3961,4/17/2006,UNKNAR,N3456,,982009104079578,,2,ARHH,94,1,
3962,4/17/2006,M433,K0079,,982009104078349,,2,HHHPAN,104,1,
3963,4/17/2006,M429,G7228,,982009104079494,,3,HHAN,100,1,
3964,4/18/2006,UNKNAR,N3411,,982009104079630,,3,ARHH,108,1,
3965,4/18/2006,M422,G7108,,982009104070157,,2,HHARAN,86,1,
3966,4/19/2006,UNKNHH,G7269,,982009104079776,,3,HHARMX,132,1,
3967,4/19/2006,UNKNHH,M2182,,982000044436714,,2,HHHHAN,94,1,
3968,4/20/2006,UNKNHH,G7158,,982009104078928,,3,HHAN,82,1,
3969,4/20/2006,P715,L1381,,982009104079930,,3,HHHHAN,116,1,
3970,4/21/2006,UNKNHH,L1221,,982009104079431,,3,HHHHARSM,100,1,
3971,4/21/2006,P065,L1124,,982009104079937,,2,HHAN,100,1,
3972,4/21/2006,M422,K0122,,985152000930442,,2,HHAN,96,1,
3973,4/21/2006,N659,H8060,,982000044440188,,3,HHAN,90,1,
3974,4/21/2006,N659,H8216,,982009104079621,,2,HHAR,102,1,
3975,4/21/2006,UNKNAR,N3243,,982009104079571,,3,ARANHH,130,1,
3976,4/21/2006,UNKNAR,N3453,,982009104079104,,3,ARHH,104,1,
3977,4/22/2006,UNKNLO,P4101,,999000000000155,,2,LOAN,52,1,
3978,4/22/2006,P065,M2108,,982009104079891,,3,HHANHH,96,1,
3979,4/22/2006,UNKNHH,G7094,,982000044680346,,2,HHAN,106,1,
3980,4/22/2006,UNKNHH,H8271,,982009104184623,,3,HHAR,100,1,
3981,4/22/2006,UNKNHH,H8215,,999000000004051,,3,HHAR,106,1,
3982,4/22/2006,UNKNAR,N3010,,982009104079416,,3,ARANANAN,104,1,
3983,4/22/2006,UNKNAR,N3184,,982009104078661,,3,ARAN,116,1,
3984,4/22/2006,M234,K0042,,982009104079515,,2,HHAR,98,1,
3985,4/23/2006,UNKNLO,P4096,,999000000004177,,3,LOAN,56,1,
3986,4/23/2006,UNKNHH,M2099,,982009104079363,,3,HHAN,92,1,
3987,4/26/2006,UNKNLO,P4123,,999000000004160,,3,LOANANHH,104,1,
3988,4/26/2006,UNKNLO,P4032,,999000000000171,,2,LOANAR,62,1,
3989,4/26/2006,UNKNLO,P4120,,999000000004134,,2,LOANANHH,52,1,
3990,4/27/2006,P026,M2088,,,,3,UNKNHHAN,86,1,
3991,4/28/2006,UNKNLO,P4013,,999000000004116,,2,LOANANAR,52,1,
3992,4/28/2006,P715,L1259,,982009104079903,,3,HHHHAN,108,1,
3993,4/28/2006,UNKNAR,N3153,,982009104198414,,3,ARAN,102,1,
3994,4/28/2006,UNKNAR,N3151,,999000000000082,,2,ARAN,80,1,
3995,4/30/2006,UNKNLO,P4130,,999000000004130,,2,LOANHH,64,1,
3996,5/1/2006,UNKNLO,P4122,,999000000004172,,3,LOANANHH,62,1,
3997,5/5/2006,UNKNLO,P4129,,999000000000122,,2,LOANHH,40,1,
3998,5/4/2006,UNKNAR,N3419,,982000044681079,,2,ARHH,88,1,
3999,5/1/2006,P630,L1201,,982009104078640,,3,HHARAN,90,1,
4000,5/3/2006,M433,L1088,,982009104079046,,2,HHANHHSM,68,1,
4001,5/6/2006,P026,L1045,,982000044436809,,2,UNKNHHAN,92,1,
4002,5/6/2006,P715,M2103,,982000044436711,,2,HHANARHH,82,1,
4003,5/6/2006,P065,L1393,,982000000904254,,3,HHANHH,96,1,
4004,5/7/2006,P586,L1156,,982000044679672,,2,HHANANHH,74,1,
4005,5/7/2006,UNKNHH,L1401,,982009104079507,,3,HHHHAN,108,1,
4006,5/9/2006,UNKNLO,P4060,,999000000004055,,2,LOAN,50,1,
4007,5/9/2006,N659,J9037,,982009104197939,,2,HHAN,70,1,
4008,5/9/2006,P586,M2159,,982009104079825,,3,HH,78,1,
4009,5/9/2006,P630,K0350,,982009104079527,,3,HHANHH,96,1,
4010,5/11/2006,UNKNHH,K0326,,982000044680264,,2,HHANHH,90,1,
4011,5/12/2006,P586,M2260,,982000044680986,,2,HHHHAN,86,1,
4012,5/12/2006,P065,K0236,,982000044436352,,2,HHHHAN,84,1,
4013,5/15/2006,UNKNLO,P4069,,999000000000085,,2,LOANANHH,59,1,
4014,5/16/2006,UNKNLO,P4107,,999000000000180,,3,LOAN,60,1,
4015,5/19/2006,P630,M2016,,982000044679943,,3,HHAN,118,1,
4016,5/19/2006,307M,N3330,,999000000000168,,3,LOANHHAN,66,1,
4017,5/24/2006,UNKNHH,K0028,,982000044680419,,3,HHAR,90,1,
4018,5/25/2006,UNKNHH,H8148,,982000044680136,,3,HHAR,0,1,
4019,5/26/2006,UNKNHH,K0043,,985152001177274,,3,HHANMX,90,1,
4020,5/26/2006,307M,N3089,,999000000004179,,2,LOANANAN,60,1,
4021,5/30/2006,P715,K0318,,982000044680372,,3,HHAN,92,1,
4022,3/5/2007,7SM45,N3438,,,,3,SMAN,66,1,
4023,3/5/2007,7SM42,N3453,,,,3,SMHH,63,1,
4024,3/13/2007,UNKNLO,R5010,,949000000106717,,2,LOARAN,60,1,
4025,3/14/2007,UNKNAR,P4129,,949000000200513,,3,ARANHH,70,1,
4026,3/14/2007,UNKNHH,H8060,,949000000007582,,2,HHAN,88,1,
4027,3/14/2007,UNKNLO,R5257,,949000000008835,,3,LOANAR,78,1,
20295,3/15/2007,307M,R5151,,,,3,LOLOANAN,58,1,
4028,3/15/2007,UNKNLO,R5049,,949000000167499,,2,LOANARAN,70,1,
20296,3/15/2007,307M,P4098,,949000000006975,,3,LOLOANAN,70,1,
4029,3/16/2007,UNKNLO,R5104,,949000000194602,,2,LOAN,74,1,
20297,3/17/2007,307M,R5132,,949000000109223,,2,LOLOANAR,70,1,
4030,3/17/2007,UNKNHH,K0122,,,,3,HHAN,65,1,
20298,3/17/2007,307M,P4108,,949000000207847,,2,LOLOANHH,68,1,
4031,3/18/2007,UNKNGV,R5052,,982000039510307,,3,GVANHHAN,87,1,
4032,3/18/2007,UNKNLO,R5110,,982000040735726,,3,LOHHAN,86,1,
4033,3/19/2007,UNKNHH,H8032,,,,3,HHAN,94,1,
4034,3/19/2007,UNKNAR,P4006,,,,3,ARANHH,100,1,
4035,3/20/2007,UNKNHH,N3430,,,,3,HH,88,1,
4036,3/20/2007,7SM45,L1390,,,,3,SMANHH,94,1,
4037,3/20/2007,307M,N3343,,949000000106601,,2,LOARAN,78,1,
4038,3/20/2007,7SM42,N3054,,949000000193783,,2,SMANHHAN,84,1,
4039,3/21/2007,UNKNLO,R5096,,982000041183133,,3,LOANHPAN,90,1,
4040,3/21/2007,UNKNLO,R5037,,982000040741096,,3,LOANARAN,74,1,
4041,3/21/2007,UNKNLO,R5043,,949000000008203,,3,LOANANHH,82,1,
4042,3/21/2007,UNKNLO,R5013,,949000000102201,,2,LOARAN,68,1,
4043,3/21/2007,UNKNLO,R5026,,982000039974228,,3,LOARANHH,76,1,
4044,3/21/2007,UNKNLO,R5024,,982000039974512,,3,LOARARMX,84,1,
4045,3/21/2007,UNKNAR,P4106,,949000000132991,,2,ARANANHH,94,1,
4046,3/21/2007,UNKNHH,J9034,,949000000106191,,2,HHAN,98,1,
4047,3/22/2007,UNKNLO,R5027,,982000039974666,,3,LOARANAN,70,1,
4048,3/22/2007,UNKNLO,R5001,,,,2,LOARHH,82,1,
4049,3/22/2007,7SM42,L1083,,,,2,SMAN,86,1,
4050,3/22/2007,7SM42,H8137,,,,2,SMAR,62,1,
4051,3/22/2007,7SM42,H8137,,949000000007934,,3,SMAR,80,1,
4052,3/22/2007,7SM45,L1165,,949000000006312,,3,SMANGVMX,94,1,
4053,3/22/2007,7SM45,N3422,,949000000105667,,2,SMHH,102,1,
4054,3/22/2007,UNKNHH,J9006,,949000000199231,,2,HHAN,90,1,
4055,3/22/2007,UNKNHH,J9002,,,,3,HHAN,90,1,
4056,3/22/2007,7SM45,M2023,,949000000200079,,2,SMAN,96,1,
4057,3/23/2007,UNKNLO,R5163,,982000039974496,,3,LOHHAN,82,1,
4058,3/23/2007,UNKNLO,R5147,,949000000005474,,2,LOANARHH,68,1,
4059,3/23/2007,7SM45,N3284,,,,2,SMARMX,68,1,
4060,3/23/2007,UNKNHH,N3284,,949000000009147,,3,HHARMX,72,1,
4061,3/23/2007,UNKNHH,L1308,,,,3,HHARAN,98,1,
4062,3/23/2007,7SM45,L1398,,,,3,SMHHAN,98,1,
4063,3/23/2007,7SM45,L1287,,949000000195511,,3,SMHHANHH,94,1,
4064,3/23/2007,UNKNLO,R5134,,949000000025883,,2,LOHHAN,72,1,
4065,3/24/2007,7SM42,H8141,,949000000104354,,2,SMAR,94,1,
4066,3/24/2007,7SM45,L1067,,949000000027863,,2,SMAN,80,1,
4067,3/24/2007,UNKNHH,L1191,,949000000106626,,2,HHARHH,90,1,
4068,3/24/2007,7SM45,M2163,,949000000009537,,3,SMHHAN,94,1,
4069,3/24/2007,7SM45,M2163,,,,2,SMHHAN,78,1,
4070,3/24/2007,UNKNAR,P4143,,,,3,ARANANGV,104,1,
4071,3/24/2007,UNKNAR,P4002,,949000000009002,,2,ARANANAN,82,1,
4072,3/24/2007,UNKNLO,R5034,,982000039975521,,3,LOANAR,78,1,
4073,3/25/2007,UNKNAR,P4116,,949000000105005,,2,ARANHH,102,1,
4074,3/25/2007,7SM45,M2162,,949000000009061,,2,SMAN,94,1,
4075,3/25/2007,7SM45,N3434,,949000000105280,,2,SMHH,86,1,
4076,3/25/2007,UNKNHH,H8012,,,,2,HHAN,88,1,
4077,3/25/2007,7SM45,M2222,,,,3,SMHHAN,94,1,
4078,3/25/2007,M422,K0196,,949000000104725,,2,HHHHAR,88,1,
4079,3/25/2007,7SM42,K0335,,949000000009502,,2,SMANHH,90,1,
20299,3/25/2007,307M,N3326,,949000000106312,,2,LOANARHH,72,1,
4080,3/25/2007,7SM45,M2074,,949000000009484,,3,SMAN,96,1,
4081,3/25/2007,UNKNAR,P4010,,949000000019769,,2,ARANHHAN,80,1,
4082,3/25/2007,UNKNAR,P4010,,949000000105283,,2,ARANHHAN,72,1,
4083,3/25/2007,UNKNHH,K0219,,949000000009054,,3,HHAR,106,1,
4084,3/25/2007,307M,N3265,,949000000009077,,3,LOANHHAN,76,1,
4085,3/25/2007,7SM45,L1395,,949000000105847,,2,SMHHAN,98,1,
4086,3/26/2007,UNKNLO,R5103,,982000040735714,,3,LOANANAN,86,1,
4087,3/26/2007,UNKNLO,R5229,,949000000104507,,2,LOHHAN,78,1,
4088,3/26/2007,7SM42,G7311,,949000000104708,,2,SMAR,104,1,
4089,3/26/2007,7SM42,M2099,,949000000196503,,3,SMAN,88,1,
4090,3/26/2007,7SM45,K0025,,949000000054532,,2,SMAR,94,1,
4091,3/26/2007,P586,L1266,,949000000180282,,2,HHHHAN,90,1,
4092,3/26/2007,7SM45,L1152,,949000000040534,,2,SMARHPAN,90,1,
4093,3/26/2007,P065,M2016,,949000000104956,,2,HHAN,98,1,
4094,3/26/2007,7SM45,N3028,,949000000008978,,3,SMANHHGV,94,1,
4095,3/26/2007,7SM45,N3123,,949000000168542,,2,SMANANHH,82,1,
4096,3/26/2007,UNKNAR,P4069,,949000000105330,,2,ARANANHH,92,1,
4097,3/26/2007,7SM45,N3129,,949000000008800,,2,SMAN,86,1,
4098,3/26/2007,UNKNAR,P4021,,982000040741023,,3,ARANHHAN,96,1,
4099,3/26/2007,UNKNAR,P4011,,949000000106550,,2,ARAN,88,1,
4100,3/26/2007,UNKNAR,P4111,,982000038910887,,3,ARANHHAR,96,1,
4101,3/27/2007,UNKNLO,R5164,,982000039975890,,3,LOHHAN,82,1,
20300,3/27/2007,307M,R5099,,949000000008264,,3,LOLOHH,72,3,
4102,3/27/2007,UNKNHH,H8070,,,,2,HHAN,88,1,
4103,3/27/2007,7SM45,N3191,,949000000105869,,2,SMAN,112,1,
4104,3/27/2007,UNKNHH,H8007,,949000000017704,,2,HHAN,102,1,
4105,3/27/2007,UNKNHH,G7073,,,,3,HHAN,94,1,
4106,3/27/2007,UNKNAR,P4038,,949000000197639,,2,ARANANHH,102,1,
4107,3/27/2007,7SM42,M2108,,949000000195629,,3,SMANHH,106,1,
4108,3/27/2007,7SM42,G7025,,949000000193294,,2,SMAN,88,1,
4109,3/27/2007,7SM42,G7269,,949000000180598,,2,SMARMX,90,1,
4110,3/27/2007,N506,N3411,,949000000077924,,3,HH,92,1,
4111,3/27/2007,7SM42,J9035,,949000000215738,,3,SMAN,100,1,
4112,3/27/2007,UNKNAR,P4013,,949000000132901,,3,ARANANAR,94,1,
4113,3/27/2007,7SM45,L1385,,,,3,SMHHAN,108,1,
4114,3/27/2007,P026,N3437,,,,3,UNKNHHHH,102,1,
4115,3/27/2007,7SM45,L1147,,,,3,SMANANHH,102,1,
4116,3/28/2007,UNKNLO,R5184,,982000039510309,,3,LOHHHHAN,84,3,
4117,3/28/2007,UNKNLO,R5014,,982000039975491,,3,LOARHH,70,1,
4118,3/28/2007,UNKNLO,R5006,,949000000191273,,2,LOARHH,70,1,
4119,3/28/2007,N659,L1401,,949000000008243,,3,HHHHAN,114,1,
4120,3/28/2007,7SM42,N3010,,949000000104357,,2,SMANANAN,92,1,
20301,3/28/2007,307M,N3087,,949000000069640,,2,LOAN,62,1,
4121,3/28/2007,UNKNHH,G7261,,949000000106578,,2,HHARAN,92,1,
20302,3/28/2007,307M,P4132,,949000000234322,,2,LOLOANAR,58,1,
4122,3/28/2007,7SM45,N3427,,949000000195515,,2,SMHH,108,1,
4123,3/28/2007,UNKNHH,N3466,,982000039636100,,3,HH,110,1,
4124,3/28/2007,P630,N3186,,,,3,HHANHH,112,1,
4125,3/28/2007,UNKNHH,K0203,,982000039822862,,3,HHHHAN,92,1,
4126,3/28/2007,P715,M2160,,,,3,HHANHH,100,1,
4127,3/28/2007,UNKNHH,N3432,,949000000106351,,2,HH,98,1,
20303,3/29/2007,307M,R5033,,,,3,LOLOANHH,70,1,
4128,3/29/2007,UNKNLO,R5041,,949000000105453,,2,LOAN,70,1,
4129,3/29/2007,N659,N3184,,949000000007163,,3,HHAN,100,1,
4130,3/29/2007,7SM42,M2055,,949000000007349,,3,SMAN,88,1,
4131,3/29/2007,N659,L1221,,949000000007876,,2,HHHHARSM,78,1,
4132,3/29/2007,UNKNHH,K0353,,949000000006627,,3,HHANHH,104,1,
4133,3/29/2007,UNKNHH,E5177,,,,3,HHAN,92,1,
4134,3/29/2007,7SM45,M2086,,,,2,SMHHANHH,92,1,
20304,3/29/2007,307M,P4082,,949000000008426,,3,LOLOANGV,80,1,
4135,3/29/2007,UNKNAR,P4123,,949000000105222,,2,ARANANHH,106,1,
4136,3/29/2007,7SM45,M2130,,,,3,SMHHAN,122,1,
4137,3/30/2007,7SM45,M2154,,949000000006628,,2,SMHHAN,104,1,
4138,3/30/2007,7SM45,K0331,,,,3,SMANHH,108,1,
4139,3/30/2007,UNKNAR,P4034,,,,3,ARANANHH,100,1,
4140,3/30/2007,7SM45,L1210,,949000000200095,,2,SMHHAN,96,1,
20305,3/30/2007,307M,N3099,,949000000006036,,3,LOHHARHH,69,1,
4141,3/30/2007,7SM45,M2236,,949000000104309,,2,SMHHAN,100,1,
4142,3/30/2007,M234,L1381,,949000000105656,,2,HHHHAN,102,1,
4143,3/30/2007,M459,N3243,,949000000006207,,2,HHANHH,102,1,
4144,3/30/2007,7SM42,G7050,,949000000199448,,2,SMAN,82,1,
4145,3/20/2007,N659,K0350,,949000000015123,,3,HHANHH,106,1,
4146,3/31/2007,UNKNLO,R5002,,,,3,LOARHH,74,1,
4147,3/31/2007,UNKNHH,G7027,,,,3,HHANGV,100,1,
4148,3/31/2007,UNKNAR,P4003,,,,3,ARAN,92,1,
4149,3/31/2007,P586,L1264,,949000000200311,,2,HHHHANHH,90,1,
4150,3/31/2007,P715,M2094,,949000000105724,,2,HHHHAN,103,1,
4151,3/31/2007,7SM45,N3055,,,,3,SMANANAN,119,1,
4152,3/31/2007,P630,L1103,,,,3,HHANANHH,108,1,
4153,3/31/2007,UNKNHH,L1124,,,,3,HHAN,102,1,
4154,3/31/2007,7SM42,L1185,,949000000132962,,3,SMARAN,96,1,
4155,3/31/2007,7SM42,G7298,,949000000200599,,3,SMARMX,100,1,
4156,3/31/2007,7SM45,L1139,,949000000006202,,3,SMANGVMX,100,1,
4157,3/31/2007,UNKNAR,P4088,,949000000196483,,3,ARAN,80,1,
4158,3/31/2007,P026,M2183,,949000000008737,,3,UNKNHHAN,112,1,
4159,3/31/2007,UNKNAR,P4029,,949000000104620,,2,ARANHHAN,92,1,
4160,3/31/2007,UNKNHH,L1097,,949000000132929,,3,HHAN,102,1,
